state,importance,paper_title,venue,project_link_or_github_link,paper_link,sort,pdf_path
Wait,S,ChordEdit: One-Step Low-Energy Transport for Image Editing,CVPR 2026,,https://arxiv.org/abs/2602.19083,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=173 | reason=forced_oral_final_award,
Wait,,ReCoFuse: Ultra-Robust Image Fusion via Restorative Multi-Modal Diffusion Reciprocal Coupling,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_ReCoFuse_Ultra-Robust_Image_Fusion_via_Restorative_Multi-Modal_Diffusion_Reciprocal_Coupling_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Reinforcement-Guided Synthetic Data Generation for Privacy-Sensitive Identity Recognition,CVPR 2026,,https://arxiv.org/abs/2604.07884,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,ReMoGen: Real-time Human Interaction-to-Reaction Generation via Modular Learning from Diverse Data,CVPR 2026,,https://arxiv.org/abs/2604.01082,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,ResCa: Residual Caching for Diffusion Transformers Acceleration,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Fang_ResCa_Residual_Caching_for_Diffusion_Transformers_Acceleration_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Rethinking UMM Visual Generation: Masked Modeling for Efficient Image-Only Pre-training,CVPR 2026,,https://arxiv.org/abs/2603.16139,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Retrieve-to-Restore: Efficient All-in-One Image Restoration with a Retrieval-Based Degradation Bank,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_Retrieve-to-Restore_Efficient_All-in-One_Image_Restoration_with_a_Retrieval-Based_Degradation_Bank_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,RevINN: An End-to-End Invertible Neural Network for Reversible Adversarial Examples Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Huang_RevINN_An_End-to-End_Invertible_Neural_Network_for_Reversible_Adversarial_Examples_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Reviving ConvNeXt for Efficient Convolutional Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2603.09408,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Sampling-Aware Quantization for Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2505.02242,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,"Scan Clusters, Not Pixels: A Cluster-Centric Paradigm for Efficient Ultra-high-definition Image Restoration",CVPR 2026,,https://arxiv.org/abs/2602.21917,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,SegQuant: A Semantics-Aware and Generalizable Quantization Framework for Diffusion Models,CVPR 2026,,https://arxiv.org/abs/2507.14811,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Sparsity as a Key: Unlocking New Insights from Latent Structures for Out-of-Distribution Detection,CVPR 2026,,https://arxiv.org/abs/2604.26409,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Spectral Super-Resolution via Adversarial Unfolding and Data-Driven Spectrum Regularization: From Multispectral Satellite Data to NASA Hyperspectral Image,CVPR 2026,,https://arxiv.org/abs/2603.00920,CVPR_2026_full_collect_20260612 | Image Restoration / Computational Imaging | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,SpeeDiff: Scalable Pixel-Anchored End-to-End Latent Diffusion Model,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_SpeeDiff_Scalable_Pixel-Anchored_End-to-End_Latent_Diffusion_Model_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Spherical Leech Quantization for Visual Tokenization and Generation,CVPR 2026,,https://arxiv.org/abs/2512.14697,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,SRA 2: Variational Autoencoder Self-Representation Alignment  for Efficient Diffusion Training,CVPR 2026,,https://arxiv.org/abs/2601.17830,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Stand-In: A Lightweight and Plug-and-Play Identity Control for Video Generation,CVPR 2026,,https://arxiv.org/abs/2508.07901,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,StreamAvatar: Streaming Diffusion Models for Real-Time Interactive Human Avatars,CVPR 2026,,https://arxiv.org/abs/2512.22065,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Tea-Adapter: Teacher Adapter for Efficient Conditional Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Zhang_Tea-Adapter_Teacher_Adapter_for_Efficient_Conditional_Generation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,TempoMaster: Efficient Long Video Generation via Next-Frame-Rate Prediction,CVPR 2026,,https://arxiv.org/abs/2511.12578,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Thinking in Uncertainty: Mitigating Hallucinations in MLRMs with Latent Entropy-Aware Decoding,CVPR 2026,,https://arxiv.org/abs/2603.13366,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,TimeRipples: Accelerating vDiTs by Understanding the Spatio-Temporal Correlations in Latent Space,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Mao_TimeRipples_Accelerating_vDiTs_by_Understanding_the_Spatio-Temporal_Correlations_in_Latent_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Towards Robust Sequential Decomposition for Complex Image Editing,CVPR 2026,,https://arxiv.org/abs/2605.09233,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Towards Unified Human Perception and Machine Understanding: Token Flow Guided Compression Framework,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_Towards_Unified_Human_Perception_and_Machine_Understanding_Token_Flow_Guided_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Trainable Log-linear Sparse Attention for Efficient Diffusion Transformers,CVPR 2026,,https://arxiv.org/abs/2512.16615,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,"Training-free, Perceptually Consistent Low-Resolution Previews with High-Resolution Image for Efficient Workflows of Diffusion Models",CVPR 2026,,https://arxiv.org/abs/2604.09227,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Transition Matching Distillation for Fast Video Generation,CVPR 2026,,https://arxiv.org/abs/2601.09881,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,U-Mind: A Unified Framework for Real-Time Multimodal Interaction with Audiovisual Generation,CVPR 2026,,https://arxiv.org/abs/2602.23739,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,UCAN: Unified Convolutional Attention Network for Expansive Receptive Fields in Lightweight Super-Resolution,CVPR 2026,,https://arxiv.org/abs/2603.11680,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,UETrack: A Unified and Efficient Framework for Single Object Tracking,CVPR 2026,,https://arxiv.org/abs/2603.01412,CVPR_2026_full_collect_20260612 | Segmentation / Detection / Tracking | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Uni-DAD: Unified Distillation and Adaptation of Diffusion Models for Few-step Few-shot Image Generation,CVPR 2026,,https://arxiv.org/abs/2511.18281,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,Unified Spatiotemporal Token Compression for Video-LLMs at Ultra-Low Retention,CVPR 2026,,https://arxiv.org/abs/2603.21957,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,UniFusion: A Unified Image Fusion Framework with Robust Representation and Source-Aware Preservation,CVPR 2026,,https://arxiv.org/abs/2603.14214,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,,UTPTrack: Towards Simple and Unified Token Pruning for Visual Tracking,CVPR 2026,,https://arxiv.org/abs/2602.23734,CVPR_2026_full_collect_20260612 | Generative Models / Diffusion / Unified Gen-Understanding | score=31 | reason=top_fill_to_1000_non_motion_core,
Wait,S,OpenDance: Multimodal Controllable 3D Dance Generation with Large-scale Internet Data,CVPR 2026,,https://arxiv.org/abs/2506.07565,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=130 | reason=all_category_5_motion,
Wait,S,BoostSLT: Boosting Sign Language Translation via a Plug-and-Play Diffusion-Based Semantic Enhancer,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Han_BoostSLT_Boosting_Sign_Language_Translation_via_a_Plug-and-Play_Diffusion-Based_Semantic_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=108 | reason=all_category_5_motion,
Wait,S,VLM-Guided Group Preference Alignment for Diffusion-based Human Mesh Recovery,CVPR 2026,,https://arxiv.org/abs/2602.19180,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=100 | reason=all_category_5_motion,
Wait,A,Natural Human Motion Recovery by Aligning High-Order Temporal Dynamics from Monocular Videos,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wei_Natural_Human_Motion_Recovery_by_Aligning_High-Order_Temporal_Dynamics_from_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=85 | reason=all_category_5_motion,
Wait,A,ELITE: Efficient Gaussian Head Avatar from a Monocular Video via Learned Initialization and Test-time Generative Adaptation,CVPR 2026,,https://arxiv.org/abs/2601.10200,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=83 | reason=all_category_5_motion,
Wait,A,Scalable Trajectory Generation for Whole-Body Mobile Manipulation,CVPR 2026,,https://arxiv.org/abs/2604.12565,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=83 | reason=all_category_5_motion,
Wait,A,CoordSpeaker: Exploiting Gesture Captioning for Coordinated Caption-Empowered Co-Speech Gesture Generation,CVPR 2026,,https://arxiv.org/abs/2511.22863,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=78 | reason=all_category_5_motion,
Wait,A,"HiF-VLA: Hindsight, Insight and Foresight through Motion Representation for Vision-Language-Action Models",CVPR 2026,,https://arxiv.org/abs/2512.09928,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=77 | reason=all_category_5_motion,
Wait,A,ARMFlow: AutoRegressive MeanFlow for Online 3D Human Reaction Generation,CVPR 2026,,https://arxiv.org/abs/2512.16234,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,DuoMo: Dual Motion Diffusion for World-Space Human Reconstruction,CVPR 2026,,https://arxiv.org/abs/2603.03265,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,EgoControl: Controllable Egocentric Video Generation via 3D Full-Body Poses,CVPR 2026,,https://arxiv.org/abs/2511.18173,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,Gaussian-Mixture Latent Flow for Stochastic 3D Human Motion Prediction,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Gaussian-Mixture_Latent_Flow_for_Stochastic_3D_Human_Motion_Prediction_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,GeoDiff4D: Geometry-Aware Diffusion for 4D Head Avatar Reconstruction,CVPR 2026,,https://arxiv.org/abs/2602.24161,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,HSI-GPT2: A Dual-Granularity Large Motion Reasoning Model with Diffusion Refinement for Human-Scene Interaction,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_HSI-GPT2_A_Dual-Granularity_Large_Motion_Reasoning_Model_with_Diffusion_Refinement_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,MotionCrafter: Dense Geometry and Motion Reconstruction with a 4D VAE,CVPR 2026,,https://arxiv.org/abs/2602.08961,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,NeuROK: Generative 4D Neural Object Kinematics,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Geng_NeuROK_Generative_4D_Neural_Object_Kinematics_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,ProjFlow: Projection Sampling with Flow Matching for Zero-Shot Exact Spatial Motion Control,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Watanabe_ProjFlow_Projection_Sampling_with_Flow_Matching_for_Zero-Shot_Exact_Spatial_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,ReGenHOI: Unifying Reconstruction and Generation for 3D Human-Object Interaction Understanding,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xu_ReGenHOI_Unifying_Reconstruction_and_Generation_for_3D_Human-Object_Interaction_Understanding_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=75 | reason=all_category_5_motion,
Wait,A,GeoPredict: Leveraging Predictive Kinematics and 3D Gaussian Geometry for Precise VLA Manipulation,CVPR 2026,,https://arxiv.org/abs/2512.16811,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=74 | reason=all_category_5_motion,
Wait,B,HUMAPS-4D: A Multimodal Dataset for HUman Motion Analysis with Physiological and Semantic informations,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Dabrowski_HUMAPS-4D_A_Multimodal_Dataset_for_HUman_Motion_Analysis_with_Physiological_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=62 | reason=all_category_5_motion,
Wait,B,M4Human: A Large-Scale Multimodal mmWave Radar Benchmark for Human Mesh Reconstruction,CVPR 2026,,https://arxiv.org/abs/2512.12378,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=62 | reason=all_category_5_motion,
Wait,B,Avatar Forcing: Real-Time Interactive Head Avatar Generation for Natural Conversation,CVPR 2026,,https://arxiv.org/abs/2601.00664,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=61 | reason=all_category_5_motion,
Wait,B,Efficient Training for Human Video Generation with Entropy-Guided Prioritized Progressive Learning,CVPR 2026,,https://arxiv.org/abs/2511.21136,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=61 | reason=all_category_5_motion,
Wait,B,MGDHand: Multi-Granularity Prior-to-Inertial Distillation Framework for Sequential 3D Hand Pose Estimation from Sparse IMUs,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_MGDHand_Multi-Granularity_Prior-to-Inertial_Distillation_Framework_for_Sequential_3D_Hand_Pose_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=60 | reason=all_category_5_motion,
Wait,B,MoRGS: Efficient Per-Gaussian Motion Reasoning for Streamable Dynamic 3D Scenes,CVPR 2026,,https://arxiv.org/abs/2603.25042,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=60 | reason=all_category_5_motion,
Wait,B,UST-Hand: An Uncertainty-aware Spatiotemporal Point Cloud Interaction Network for 3D Self-supervised Hand Pose Estimation,CVPR 2026,,https://arxiv.org/abs/2605.17742,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=60 | reason=all_category_5_motion,
Wait,B,Mining Instance-Centric Vision-Language Contexts for Human-Object Interaction Detection,CVPR 2026,,https://arxiv.org/abs/2604.02071,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=55 | reason=all_category_5_motion,
Wait,B,ReMoRa: Multimodal Large Language Model based on Refined Motion Representation for Long-Video Understanding,CVPR 2026,,https://arxiv.org/abs/2602.16412,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=55 | reason=all_category_5_motion,
Wait,B,Aligning Multi-Character Narrative Image Generation with Multi-Aspect Human Preferences,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Gao_Aligning_Multi-Character_Narrative_Image_Generation_with_Multi-Aspect_Human_Preferences_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Ar2Can: An Architect and an Artist Leveraging a Canvas for Multi-Human Generation,CVPR 2026,,https://arxiv.org/abs/2511.22690,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Archon: A Unified Multimodal Model for Holistic Digital Human Generation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Bao_Archon_A_Unified_Multimodal_Model_for_Holistic_Digital_Human_Generation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Bi-directional Autoregressive Diffusion for Large Complex Motion Interpolation,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Ma_Bi-directional_Autoregressive_Diffusion_for_Large_Complex_Motion_Interpolation_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Decoupled Generative Modeling for Human-Object Interaction Synthesis,CVPR 2026,,https://arxiv.org/abs/2512.19049,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,DyaDiT: A Multi-Modal Diffusion Transformer for Socially Favorable Dyadic Gesture Generation,CVPR 2026,,https://arxiv.org/abs/2602.23165,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,FlashPortrait: 6x Faster Infinite Portrait Animation with Adaptive Latent Prediction,CVPR 2026,,https://arxiv.org/abs/2512.16900,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Focal-General Diffusion Model with Semantic Consistent Guidance for Sign Language Production,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Yu_Focal-General_Diffusion_Model_with_Semantic_Consistent_Guidance_for_Sign_Language_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Gloria: Consistent Character Video Generation via Content Anchors,CVPR 2026,,https://arxiv.org/abs/2603.29931,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Humanoid Generative Pre-Training for Zero-Shot Motion Tracking,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Qi_Humanoid_Generative_Pre-Training_for_Zero-Shot_Motion_Tracking_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,InterPrior: Scaling Generative Control for Physics-Based Human-Object Interactions,CVPR 2026,,https://arxiv.org/abs/2602.06035,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,LiveGesture: Streamable Co-Speech Gesture Generation Model,CVPR 2026,,https://arxiv.org/abs/2604.10927,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,LottieGPT: Tokenizing Vector Animation for Autoregressive Generation,CVPR 2026,,https://arxiv.org/abs/2604.11792,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,MIBURI: Towards Expressive Interactive Gesture Synthesis,CVPR 2026,,https://arxiv.org/abs/2603.03282,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,MusicInfuser: Making Video Diffusion Listen and Dance,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Hong_MusicInfuser_Making_Video_Diffusion_Listen_and_Dance_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,OneHOI: Unifying Human-Object Interaction Generation and Editing,CVPR 2026,,https://arxiv.org/abs/2604.14062,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,PAD-Hand: Physics-Aware Diffusion for Hand Motion Recovery,CVPR 2026,,https://arxiv.org/abs/2603.26068,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,PC-Talk: Precise Facial Animation Control for Audio-Driven Talking Face Generation,CVPR 2026,,https://arxiv.org/abs/2503.14295,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,PoseAnything: General Pose-guided Video Generation with Part-aware Temporal Coherence,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Wang_PoseAnything_General_Pose-guided_Video_Generation_with_Part-aware_Temporal_Coherence_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,PoseD-Flow: Versatile and Guided Flow Matching Model of Human Pose,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Nadar_PoseD-Flow_Versatile_and_Guided_Flow_Matching_Model_of_Human_Pose_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,SignPR: A Progressive Vector-Quantized Diffusion Framework for Sign Language Production,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Liu_SignPR_A_Progressive_Vector-Quantized_Diffusion_Framework_for_Sign_Language_Production_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,SyncDreamer: Controllable and Expressive Avatar Generation Beyond the Talking Head,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Nazarieh_SyncDreamer_Controllable_and_Expressive_Avatar_Generation_Beyond_the_Talking_Head_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Ultra Diffusion Poser: Diffusion-Based Human Motion Tracking from Sparse Inertial Sensors and Ranging-based Between-sensor Distances,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Hollidt_Ultra_Diffusion_Poser_Diffusion-Based_Human_Motion_Tracking_from_Sparse_Inertial_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,What Are You Doing? A Closer Look at Controllable Human Video Generation,CVPR 2026,,https://arxiv.org/abs/2503.04666,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=53 | reason=all_category_5_motion,
Wait,B,Anatomical Domain Shifts: Test-time Heterogeneous Adaptation for 3D Human Pose Prediction,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Cui_Anatomical_Domain_Shifts_Test-time_Heterogeneous_Adaptation_for_3D_Human_Pose_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
Wait,B,Ani3DHuman: Photorealistic 3D Human Animation with Self-guided Stochastic Sampling,CVPR 2026,,https://arxiv.org/abs/2602.19089,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
Wait,B,AniMimic: Imitating 3D Animation from Video Priors,CVPR 2026,,https://openaccess.thecvf.com/content/CVPR2026/html/Xie_AniMimic_Imitating_3D_Animation_from_Video_Priors_CVPR_2026_paper.html,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
Wait,B,Beyond Static Frames: Temporal Aggregate-and-Restore Vision Transformer for Human Pose Estimation,CVPR 2026,,https://arxiv.org/abs/2603.05929,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
Wait,B,CARI4D: Category Agnostic 4D Reconstruction of Human-Object Interaction,CVPR 2026,,https://arxiv.org/abs/2512.11988,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
Wait,B,CIGPose: Causal Intervention Graph Neural Network for Whole-Body Pose Estimation,CVPR 2026,,https://arxiv.org/abs/2603.09418,CVPR_2026_full_collect_20260612 | Character Animation / Motion Generation / Understanding | score=52 | reason=all_category_5_motion,
